title,studio,domestic_gross,foreign_gross,year,movie_id,start_year,runtime_minutes,genres,averagerating,numvotes,production_budget,total_gross,worldwide_gross,roi,budget_tier,total_revenue
Ice Age: Collision Course,Fox,64099999.0,344500000.0,2016,tt3416828,2016,94.0,Adventure,5.7,48932,105000000.0,408599999.0,408599999.0,2.8914285619047617,High Budget(>$25M),408599999.0
Ice Age: Collision Course,Fox,64099999.0,344500000.0,2016,tt3416828,2016,94.0,Animation,5.7,48932,105000000.0,408599999.0,408599999.0,2.8914285619047617,High Budget(>$25M),408599999.0
Ice Age: Collision Course,Fox,64099999.0,344500000.0,2016,tt3416828,2016,94.0,Comedy,5.7,48932,105000000.0,408599999.0,408599999.0,2.8914285619047617,High Budget(>$25M),408599999.0
Independence Day: Resurgence,Fox,103100000.0,286500000.0,2016,tt1628841,2016,120.0,Action,5.2,155344,165000000.0,389600000.0,389600000.0,1.3612121212121213,High Budget(>$25M),389600000.0
Independence Day: Resurgence,Fox,103100000.0,286500000.0,2016,tt1628841,2016,120.0,Adventure,5.2,155344,165000000.0,389600000.0,389600000.0,1.3612121212121213,High Budget(>$25M),389600000.0
Independence Day: Resurgence,Fox,103100000.0,286500000.0,2016,tt1628841,2016,120.0,Sci-Fi,5.2,155344,165000000.0,389600000.0,389600000.0,1.3612121212121213,High Budget(>$25M),389600000.0
The Legend of Tarzan,WB,126600000.0,230100000.0,2016,tt0918940,2016,110.0,Action,6.3,150154,180000000.0,356700000.0,356700000.0,0.9816666666666667,High Budget(>$25M),356700000.0
The Legend of Tarzan,WB,126600000.0,230100000.0,2016,tt0918940,2016,110.0,Adventure,6.3,150154,180000000.0,356700000.0,356700000.0,0.9816666666666667,High Budget(>$25M),356700000.0
The Legend of Tarzan,WB,126600000.0,230100000.0,2016,tt0918940,2016,110.0,Drama,6.3,150154,180000000.0,356700000.0,356700000.0,0.9816666666666667,High Budget(>$25M),356700000.0
The Angry Birds Movie,Sony,107500000.0,244800000.0,2016,tt1985949,2016,97.0,Action,6.3,69624,73000000.0,352300000.0,352300000.0,3.826027397260274,High Budget(>$25M),352300000.0
The Angry Birds Movie,Sony,107500000.0,244800000.0,2016,tt1985949,2016,97.0,Animation,6.3,69624,73000000.0,352300000.0,352300000.0,3.826027397260274,High Budget(>$25M),352300000.0
The Angry Birds Movie,Sony,107500000.0,244800000.0,2016,tt1985949,2016,97.0,Comedy,6.3,69624,73000000.0,352300000.0,352300000.0,3.826027397260274,High Budget(>$25M),352300000.0
Trolls,Fox,153700000.0,193200000.0,2016,tt1679335,2016,92.0,Adventure,6.5,63295,125000000.0,346900000.0,346900000.0,1.7752,High Budget(>$25M),346900000.0
Trolls,Fox,153700000.0,193200000.0,2016,tt1679335,2016,92.0,Animation,6.5,63295,125000000.0,346900000.0,346900000.0,1.7752,High Budget(>$25M),346900000.0
Trolls,Fox,153700000.0,193200000.0,2016,tt1679335,2016,92.0,Comedy,6.5,63295,125000000.0,346900000.0,346900000.0,1.7752,High Budget(>$25M),346900000.0
Star Trek Beyond,Par.,158800000.0,184600000.0,2016,tt2660888,2016,122.0,Action,7.1,209844,185000000.0,343400000.0,343400000.0,0.8562162162162162,High Budget(>$25M),343400000.0
Star Trek Beyond,Par.,158800000.0,184600000.0,2016,tt2660888,2016,122.0,Adventure,7.1,209844,185000000.0,343400000.0,343400000.0,0.8562162162162162,High Budget(>$25M),343400000.0
Star Trek Beyond,Par.,158800000.0,184600000.0,2016,tt2660888,2016,122.0,Sci-Fi,7.1,209844,185000000.0,343400000.0,343400000.0,0.8562162162162162,High Budget(>$25M),343400000.0
Now You See Me 2,LG/S,65099999.0,269800000.0,2016,tt3110958,2016,129.0,Action,6.5,216219,90000000.0,334899999.0,334899999.0,2.7211111,High Budget(>$25M),334899999.0
Now You See Me 2,LG/S,65099999.0,269800000.0,2016,tt3110958,2016,129.0,Adventure,6.5,216219,90000000.0,334899999.0,334899999.0,2.7211111,High Budget(>$25M),334899999.0
Now You See Me 2,LG/S,65099999.0,269800000.0,2016,tt3110958,2016,129.0,Comedy,6.5,216219,90000000.0,334899999.0,334899999.0,2.7211111,High Budget(>$25M),334899999.0
Dangal,UTV,12400000.0,290500000.0,2016,tt5074352,2016,161.0,Action,8.5,123638,9500000.0,302900000.0,302900000.0,30.88421052631579,Low Budget(<$10M),302900000.0
Dangal,UTV,12400000.0,290500000.0,2016,tt5074352,2016,161.0,Biography,8.5,123638,9500000.0,302900000.0,302900000.0,30.88421052631579,Low Budget(<$10M),302900000.0
Dangal,UTV,12400000.0,290500000.0,2016,tt5074352,2016,161.0,Drama,8.5,123638,9500000.0,302900000.0,302900000.0,30.88421052631579,Low Budget(<$10M),302900000.0
Dangal,UTV,12400000.0,290500000.0,2016,tt5911540,2013,107.24295010845987,Action,4.1,20,9500000.0,302900000.0,302900000.0,30.88421052631579,Low Budget(<$10M),302900000.0
Alice Through the Looking Glass,BV,77000000.0,222400000.0,2016,tt2567026,2016,113.0,Adventure,6.2,79951,170000000.0,299400000.0,299400000.0,0.7611764705882353,High Budget(>$25M),299400000.0
Alice Through the Looking Glass,BV,77000000.0,222400000.0,2016,tt2567026,2016,113.0,Family,6.2,79951,170000000.0,299400000.0,299400000.0,0.7611764705882353,High Budget(>$25M),299400000.0
Alice Through the Looking Glass,BV,77000000.0,222400000.0,2016,tt2567026,2016,113.0,Fantasy,6.2,79951,170000000.0,299400000.0,299400000.0,0.7611764705882353,High Budget(>$25M),299400000.0
Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,82100000.0,163600000.0,2016,tt3949660,2016,112.0,Action,6.0,77234,135000000.0,245700000.0,245700000.0,0.82,High Budget(>$25M),245700000.0
Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,82100000.0,163600000.0,2016,tt3949660,2016,112.0,Adventure,6.0,77234,135000000.0,245700000.0,245700000.0,0.82,High Budget(>$25M),245700000.0
Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,82100000.0,163600000.0,2016,tt3949660,2016,112.0,Comedy,6.0,77234,135000000.0,245700000.0,245700000.0,0.82,High Budget(>$25M),245700000.0
Sully,WB,125100000.0,115700000.0,2016,tt3263904,2016,96.0,Biography,7.5,202718,60000000.0,240800000.0,240800000.0,3.013333333333333,High Budget(>$25M),240800000.0
Sully,WB,125100000.0,115700000.0,2016,tt3263904,2016,96.0,Drama,7.5,202718,60000000.0,240800000.0,240800000.0,3.013333333333333,High Budget(>$25M),240800000.0
Hidden Figures,Fox,169600000.0,66300000.0,2016,tt4846340,2016,127.0,Biography,7.8,171131,25000000.0,235900000.0,235900000.0,8.436,High Budget(>$25M),235900000.0
Hidden Figures,Fox,169600000.0,66300000.0,2016,tt4846340,2016,127.0,Drama,7.8,171131,25000000.0,235900000.0,235900000.0,8.436,High Budget(>$25M),235900000.0
Hidden Figures,Fox,169600000.0,66300000.0,2016,tt4846340,2016,127.0,History,7.8,171131,25000000.0,235900000.0,235900000.0,8.436,High Budget(>$25M),235900000.0
Inferno,Sony,34300000.0,185700000.0,2016,tt1686470,2010,100.0,Thriller,6.3,50,75000000.0,220000000.0,220000000.0,1.9333333333333333,High Budget(>$25M),220000000.0
Inferno,Sony,34300000.0,185700000.0,2016,tt3062096,2016,121.0,Action,6.2,138978,75000000.0,220000000.0,220000000.0,1.9333333333333333,High Budget(>$25M),220000000.0
Inferno,Sony,34300000.0,185700000.0,2016,tt3062096,2016,121.0,Adventure,6.2,138978,75000000.0,220000000.0,220000000.0,1.9333333333333333,High Budget(>$25M),220000000.0
Inferno,Sony,34300000.0,185700000.0,2016,tt3062096,2016,121.0,Crime,6.2,138978,75000000.0,220000000.0,220000000.0,1.9333333333333333,High Budget(>$25M),220000000.0
Inferno,Sony,34300000.0,185700000.0,2016,tt3219106,2014,113.0,Drama,6.3,183,75000000.0,220000000.0,220000000.0,1.9333333333333333,High Budget(>$25M),220000000.0
Central Intelligence,WB (NL),127400000.0,89500000.0,2016,tt1489889,2016,107.0,Action,6.3,138872,50000000.0,216900000.0,216900000.0,3.338,High Budget(>$25M),216900000.0
Central Intelligence,WB (NL),127400000.0,89500000.0,2016,tt1489889,2016,107.0,Comedy,6.3,138872,50000000.0,216900000.0,216900000.0,3.338,High Budget(>$25M),216900000.0
Central Intelligence,WB (NL),127400000.0,89500000.0,2016,tt1489889,2016,107.0,Crime,6.3,138872,50000000.0,216900000.0,216900000.0,3.338,High Budget(>$25M),216900000.0
Me Before You,WB (NL),56200000.0,152100000.0,2016,tt2674426,2016,106.0,Drama,7.4,174567,20000000.0,208300000.0,208300000.0,9.415,Mid Budget($10M-$25M),208300000.0
Me Before You,WB (NL),56200000.0,152100000.0,2016,tt2674426,2016,106.0,Romance,7.4,174567,20000000.0,208300000.0,208300000.0,9.415,Mid Budget($10M-$25M),208300000.0
London Has Fallen,Focus,62500000.0,143200000.0,2016,tt3300542,2016,99.0,Action,5.9,124757,60000000.0,205700000.0,205700000.0,2.4283333333333332,High Budget(>$25M),205700000.0
London Has Fallen,Focus,62500000.0,143200000.0,2016,tt3300542,2016,99.0,Thriller,5.9,124757,60000000.0,205700000.0,205700000.0,2.4283333333333332,High Budget(>$25M),205700000.0
Arrival,Par.,100500000.0,102800000.0,2016,tt2543164,2016,116.0,Drama,7.9,515483,47000000.0,203300000.0,203300000.0,3.325531914893617,High Budget(>$25M),203300000.0
Arrival,Par.,100500000.0,102800000.0,2016,tt2543164,2016,116.0,Mystery,7.9,515483,47000000.0,203300000.0,203300000.0,3.325531914893617,High Budget(>$25M),203300000.0
Arrival,Par.,100500000.0,102800000.0,2016,tt2543164,2016,116.0,Sci-Fi,7.9,515483,47000000.0,203300000.0,203300000.0,3.325531914893617,High Budget(>$25M),203300000.0
Bad Moms,STX,113300000.0,70700000.0,2016,tt4651520,2016,100.0,Comedy,6.2,100952,20000000.0,184000000.0,184000000.0,8.2,Mid Budget($10M-$25M),184000000.0
Storks,WB,72700000.0,110700000.0,2016,tt4624424,2016,87.0,Adventure,6.8,50448,70000000.0,183400000.0,183400000.0,1.62,High Budget(>$25M),183400000.0
Storks,WB,72700000.0,110700000.0,2016,tt4624424,2016,87.0,Animation,6.8,50448,70000000.0,183400000.0,183400000.0,1.62,High Budget(>$25M),183400000.0
Storks,WB,72700000.0,110700000.0,2016,tt4624424,2016,87.0,Comedy,6.8,50448,70000000.0,183400000.0,183400000.0,1.62,High Budget(>$25M),183400000.0
The BFG,BV,55500000.0,127900000.0,2016,tt3691740,2016,117.0,Adventure,6.4,69340,140000000.0,183400000.0,183400000.0,0.31,High Budget(>$25M),183400000.0
The BFG,BV,55500000.0,127900000.0,2016,tt3691740,2016,117.0,Family,6.4,69340,140000000.0,183400000.0,183400000.0,0.31,High Budget(>$25M),183400000.0
The BFG,BV,55500000.0,127900000.0,2016,tt3691740,2016,117.0,Fantasy,6.4,69340,140000000.0,183400000.0,183400000.0,0.31,High Budget(>$25M),183400000.0
Hacksaw Ridge,LGF,67200000.0,108100000.0,2016,tt2119532,2016,139.0,Biography,8.1,366904,40000000.0,175300000.0,175300000.0,3.3825,High Budget(>$25M),175300000.0
Hacksaw Ridge,LGF,67200000.0,108100000.0,2016,tt2119532,2016,139.0,Drama,8.1,366904,40000000.0,175300000.0,175300000.0,3.3825,High Budget(>$25M),175300000.0
Hacksaw Ridge,LGF,67200000.0,108100000.0,2016,tt2119532,2016,139.0,History,8.1,366904,40000000.0,175300000.0,175300000.0,3.3825,High Budget(>$25M),175300000.0
Jack Reacher: Never Go Back,Par.,58700000.0,103400000.0,2016,tt3393786,2016,118.0,Action,6.1,121892,60000000.0,162100000.0,162100000.0,1.7016666666666667,High Budget(>$25M),162100000.0
Jack Reacher: Never Go Back,Par.,58700000.0,103400000.0,2016,tt3393786,2016,118.0,Thriller,6.1,121892,60000000.0,162100000.0,162100000.0,1.7016666666666667,High Budget(>$25M),162100000.0
The Accountant,WB,86300000.0,68900000.0,2016,tt2140479,2016,128.0,Action,7.3,233022,40000000.0,155200000.0,155200000.0,2.88,High Budget(>$25M),155200000.0
The Accountant,WB,86300000.0,68900000.0,2016,tt2140479,2016,128.0,Crime,7.3,233022,40000000.0,155200000.0,155200000.0,2.88,High Budget(>$25M),155200000.0
The Accountant,WB,86300000.0,68900000.0,2016,tt2140479,2016,128.0,Drama,7.3,233022,40000000.0,155200000.0,155200000.0,2.88,High Budget(>$25M),155200000.0
Gods of Egypt,LG/S,31200000.0,119500000.0,2016,tt2404233,2016,127.0,Action,5.4,95111,140000000.0,150700000.0,150700000.0,0.07642857142857143,High Budget(>$25M),150700000.0
Gods of Egypt,LG/S,31200000.0,119500000.0,2016,tt2404233,2016,127.0,Adventure,5.4,95111,140000000.0,150700000.0,150700000.0,0.07642857142857143,High Budget(>$25M),150700000.0
Gods of Egypt,LG/S,31200000.0,119500000.0,2016,tt2404233,2016,127.0,Fantasy,5.4,95111,140000000.0,150700000.0,150700000.0,0.07642857142857143,High Budget(>$25M),150700000.0
Lights Out,WB (NL),67300000.0,81600000.0,2016,tt1085448,2010,107.24295010845987,Drama,6.6,10,5000000.0,148900000.0,148900000.0,28.78,Low Budget(<$10M),148900000.0
Lights Out,WB (NL),67300000.0,81600000.0,2016,tt1646127,2010,87.0,Drama,6.4,971,5000000.0,148900000.0,148900000.0,28.78,Low Budget(<$10M),148900000.0
Lights Out,WB (NL),67300000.0,81600000.0,2016,tt1646127,2010,87.0,Mystery,6.4,971,5000000.0,148900000.0,148900000.0,28.78,Low Budget(<$10M),148900000.0
Lights Out,WB (NL),67300000.0,81600000.0,2016,tt1646127,2010,87.0,Thriller,6.4,971,5000000.0,148900000.0,148900000.0,28.78,Low Budget(<$10M),148900000.0
Lights Out,WB (NL),67300000.0,81600000.0,2016,tt2611518,2013,107.24295010845987,Drama,8.6,22,5000000.0,148900000.0,148900000.0,28.78,Low Budget(<$10M),148900000.0
Lights Out,WB (NL),67300000.0,81600000.0,2016,tt4786282,2016,81.0,Drama,6.3,100650,5000000.0,148900000.0,148900000.0,28.78,Low Budget(<$10M),148900000.0
Lights Out,WB (NL),67300000.0,81600000.0,2016,tt4786282,2016,81.0,Horror,6.3,100650,5000000.0,148900000.0,148900000.0,28.78,Low Budget(<$10M),148900000.0
Lights Out,WB (NL),67300000.0,81600000.0,2016,tt4786282,2016,81.0,Mystery,6.3,100650,5000000.0,148900000.0,148900000.0,28.78,Low Budget(<$10M),148900000.0
Sausage Party,Sony,97700000.0,43000000.0,2016,tt1700841,2016,89.0,Adventure,6.2,159111,19000000.0,140700000.0,140700000.0,6.405263157894737,Mid Budget($10M-$25M),140700000.0
Sausage Party,Sony,97700000.0,43000000.0,2016,tt1700841,2016,89.0,Animation,6.2,159111,19000000.0,140700000.0,140700000.0,6.405263157894737,Mid Budget($10M-$25M),140700000.0
Sausage Party,Sony,97700000.0,43000000.0,2016,tt1700841,2016,89.0,Comedy,6.2,159111,19000000.0,140700000.0,140700000.0,6.405263157894737,Mid Budget($10M-$25M),140700000.0
Lion,Wein.,51700000.0,88600000.0,2016,tt3741834,2016,118.0,Biography,8.1,181601,12000000.0,140300000.0,140300000.0,10.691666666666666,Mid Budget($10M-$25M),140300000.0
Lion,Wein.,51700000.0,88600000.0,2016,tt3741834,2016,118.0,Drama,8.1,181601,12000000.0,140300000.0,140300000.0,10.691666666666666,Mid Budget($10M-$25M),140300000.0
Lion,Wein.,51700000.0,88600000.0,2016,tt4685968,2015,143.0,Action,3.6,282,12000000.0,140300000.0,140300000.0,10.691666666666666,Mid Budget($10M-$25M),140300000.0
Lion,Wein.,51700000.0,88600000.0,2016,tt4685968,2015,143.0,Drama,3.6,282,12000000.0,140300000.0,140300000.0,10.691666666666666,Mid Budget($10M-$25M),140300000.0
Lion,Wein.,51700000.0,88600000.0,2016,tt4685968,2015,143.0,Romance,3.6,282,12000000.0,140300000.0,140300000.0,10.691666666666666,Mid Budget($10M-$25M),140300000.0
Mechanic: Resurrection,LG/S,21200000.0,104500000.0,2016,tt3522806,2016,98.0,Action,5.7,67275,40000000.0,125700000.0,125700000.0,2.1425,High Budget(>$25M),125700000.0
Mechanic: Resurrection,LG/S,21200000.0,104500000.0,2016,tt3522806,2016,98.0,Adventure,5.7,67275,40000000.0,125700000.0,125700000.0,2.1425,High Budget(>$25M),125700000.0
Mechanic: Resurrection,LG/S,21200000.0,104500000.0,2016,tt3522806,2016,98.0,Thriller,5.7,67275,40000000.0,125700000.0,125700000.0,2.1425,High Budget(>$25M),125700000.0
Ride Along 2,Uni.,91200000.0,33400000.0,2016,tt2869728,2016,102.0,Action,5.9,48688,40000000.0,124600000.0,124600000.0,2.115,High Budget(>$25M),124600000.0
Ride Along 2,Uni.,91200000.0,33400000.0,2016,tt2869728,2016,102.0,Comedy,5.9,48688,40000000.0,124600000.0,124600000.0,2.115,High Budget(>$25M),124600000.0
Ride Along 2,Uni.,91200000.0,33400000.0,2016,tt2869728,2016,102.0,Crime,5.9,48688,40000000.0,124600000.0,124600000.0,2.115,High Budget(>$25M),124600000.0
Deepwater Horizon,LG/S,61400000.0,60400000.0,2016,tt1860357,2016,107.0,Action,7.1,133303,156000000.0,121800000.0,121800000.0,-0.21923076923076923,High Budget(>$25M),121800000.0
Deepwater Horizon,LG/S,61400000.0,60400000.0,2016,tt1860357,2016,107.0,Drama,7.1,133303,156000000.0,121800000.0,121800000.0,-0.21923076923076923,High Budget(>$25M),121800000.0
Deepwater Horizon,LG/S,61400000.0,60400000.0,2016,tt1860357,2016,107.0,History,7.1,133303,156000000.0,121800000.0,121800000.0,-0.21923076923076923,High Budget(>$25M),121800000.0
Allied,Par.,40100000.0,79400000.0,2016,tt3640424,2016,124.0,Action,7.1,125741,106000000.0,119500000.0,119500000.0,0.12735849056603774,High Budget(>$25M),119500000.0
Allied,Par.,40100000.0,79400000.0,2016,tt3640424,2016,124.0,Drama,7.1,125741,106000000.0,119500000.0,119500000.0,0.12735849056603774,High Budget(>$25M),119500000.0
Allied,Par.,40100000.0,79400000.0,2016,tt3640424,2016,124.0,Romance,7.1,125741,106000000.0,119500000.0,119500000.0,0.12735849056603774,High Budget(>$25M),119500000.0
The Shallows,Sony,55100000.0,64000000.0,2016,tt4052882,2016,86.0,Drama,6.3,106927,13000000.0,119100000.0,119100000.0,8.161538461538461,Mid Budget($10M-$25M),119100000.0
The Shallows,Sony,55100000.0,64000000.0,2016,tt4052882,2016,86.0,Horror,6.3,106927,13000000.0,119100000.0,119100000.0,8.161538461538461,Mid Budget($10M-$25M),119100000.0
The Shallows,Sony,55100000.0,64000000.0,2016,tt4052882,2016,86.0,Thriller,6.3,106927,13000000.0,119100000.0,119100000.0,8.161538461538461,Mid Budget($10M-$25M),119100000.0
The Purge: Election Year,Uni.,79200000.0,39400000.0,2016,tt4094724,2016,108.0,Action,6.0,80254,10000000.0,118600000.0,118600000.0,10.86,Mid Budget($10M-$25M),118600000.0
The Purge: Election Year,Uni.,79200000.0,39400000.0,2016,tt4094724,2016,108.0,Horror,6.0,80254,10000000.0,118600000.0,118600000.0,10.86,Mid Budget($10M-$25M),118600000.0
The Purge: Election Year,Uni.,79200000.0,39400000.0,2016,tt4094724,2016,108.0,Sci-Fi,6.0,80254,10000000.0,118600000.0,118600000.0,10.86,Mid Budget($10M-$25M),118600000.0
Why Him?,Fox,60300000.0,57800000.0,2016,tt4501244,2016,111.0,Comedy,6.2,89628,38000000.0,118100000.0,118100000.0,2.107894736842105,High Budget(>$25M),118100000.0
Office Christmas Party,Par.,54800000.0,59700000.0,2016,tt1711525,2016,105.0,Comedy,5.8,59253,45000000.0,114500000.0,114500000.0,1.5444444444444445,High Budget(>$25M),114500000.0
10 Cloverfield Lane,Par.,72100000.0,38100000.0,2016,tt1179933,2016,103.0,Drama,7.2,260383,5000000.0,110200000.0,110200000.0,21.04,Low Budget(<$10M),110200000.0
10 Cloverfield Lane,Par.,72100000.0,38100000.0,2016,tt1179933,2016,103.0,Horror,7.2,260383,5000000.0,110200000.0,110200000.0,21.04,Low Budget(<$10M),110200000.0
10 Cloverfield Lane,Par.,72100000.0,38100000.0,2016,tt1179933,2016,103.0,Mystery,7.2,260383,5000000.0,110200000.0,110200000.0,21.04,Low Budget(<$10M),110200000.0
The 5th Wave,Sony,34900000.0,75000000.0,2016,tt2304933,2016,112.0,Action,5.2,90788,38000000.0,109900000.0,109900000.0,1.8921052631578947,High Budget(>$25M),109900000.0
The 5th Wave,Sony,34900000.0,75000000.0,2016,tt2304933,2016,112.0,Adventure,5.2,90788,38000000.0,109900000.0,109900000.0,1.8921052631578947,High Budget(>$25M),109900000.0
The 5th Wave,Sony,34900000.0,75000000.0,2016,tt2304933,2016,112.0,Drama,5.2,90788,38000000.0,109900000.0,109900000.0,1.8921052631578947,High Budget(>$25M),109900000.0
Neighbors 2: Sorority Rising,Uni.,55500000.0,52600000.0,2016,tt4438848,2016,92.0,Comedy,5.7,102793,35000000.0,108100000.0,108100000.0,2.0885714285714285,High Budget(>$25M),108100000.0
The Little Prince,EOne,1300000.0,96200000.0,2016,tt10075374,2019,93.0,Action,8.3,6,77500000.0,97500000.0,97500000.0,0.25806451612903225,High Budget(>$25M),97500000.0
The Little Prince,EOne,1300000.0,96200000.0,2016,tt1754656,2015,108.0,Adventure,7.7,50015,77500000.0,97500000.0,97500000.0,0.25806451612903225,High Budget(>$25M),97500000.0
The Little Prince,EOne,1300000.0,96200000.0,2016,tt1754656,2015,108.0,Animation,7.7,50015,77500000.0,97500000.0,97500000.0,0.25806451612903225,High Budget(>$25M),97500000.0
The Little Prince,EOne,1300000.0,96200000.0,2016,tt1754656,2015,108.0,Drama,7.7,50015,77500000.0,97500000.0,97500000.0,0.25806451612903225,High Budget(>$25M),97500000.0
The Little Prince,EOne,1300000.0,96200000.0,2016,tt5317732,2015,107.24295010845987,Documentary,7.8,6,77500000.0,97500000.0,97500000.0,0.25806451612903225,High Budget(>$25M),97500000.0
Dirty Grandpa,LGF,35600000.0,58500000.0,2016,tt1860213,2016,102.0,Comedy,5.9,101393,11500000.0,94100000.0,94100000.0,7.182608695652174,Mid Budget($10M-$25M),94100000.0
Money Monster,TriS,41000000.0,52300000.0,2016,tt2241351,2016,98.0,Crime,6.5,86607,27000000.0,93300000.0,93300000.0,2.4555555555555557,High Budget(>$25M),93300000.0
Money Monster,TriS,41000000.0,52300000.0,2016,tt2241351,2016,98.0,Drama,6.5,86607,27000000.0,93300000.0,93300000.0,2.4555555555555557,High Budget(>$25M),93300000.0
Money Monster,TriS,41000000.0,52300000.0,2016,tt2241351,2016,98.0,Thriller,6.5,86607,27000000.0,93300000.0,93300000.0,2.4555555555555557,High Budget(>$25M),93300000.0
My Big Fat Greek Wedding 2,Uni.,59700000.0,29200000.0,2016,tt3760922,2016,94.0,Comedy,6.0,25933,18000000.0,88900000.0,88900000.0,3.938888888888889,Mid Budget($10M-$25M),88900000.0
My Big Fat Greek Wedding 2,Uni.,59700000.0,29200000.0,2016,tt3760922,2016,94.0,Romance,6.0,25933,18000000.0,88900000.0,88900000.0,3.938888888888889,Mid Budget($10M-$25M),88900000.0
Collateral Beauty,WB (NL),31000000.0,57500000.0,2016,tt4682786,2016,97.0,Drama,6.8,78764,36000000.0,88500000.0,88500000.0,1.4583333333333333,High Budget(>$25M),88500000.0
Collateral Beauty,WB (NL),31000000.0,57500000.0,2016,tt4682786,2016,97.0,Romance,6.8,78764,36000000.0,88500000.0,88500000.0,1.4583333333333333,High Budget(>$25M),88500000.0
Sultan,Yash,6200000.0,81100000.0,2016,tt2650286,2012,107.24295010845987,Drama,4.5,56,11000000.0,87300000.0,87300000.0,6.9363636363636365,Mid Budget($10M-$25M),87300000.0
Sultan,Yash,6200000.0,81100000.0,2016,tt2650286,2012,107.24295010845987,Romance,4.5,56,11000000.0,87300000.0,87300000.0,6.9363636363636365,Mid Budget($10M-$25M),87300000.0
Sultan,Yash,6200000.0,81100000.0,2016,tt4832640,2016,170.0,Action,7.1,33371,11000000.0,87300000.0,87300000.0,6.9363636363636365,Mid Budget($10M-$25M),87300000.0
Sultan,Yash,6200000.0,81100000.0,2016,tt4832640,2016,170.0,Drama,7.1,33371,11000000.0,87300000.0,87300000.0,6.9363636363636365,Mid Budget($10M-$25M),87300000.0
Sultan,Yash,6200000.0,81100000.0,2016,tt4832640,2016,170.0,Sport,7.1,33371,11000000.0,87300000.0,87300000.0,6.9363636363636365,Mid Budget($10M-$25M),87300000.0
War Dogs,WB,43000000.0,43200000.0,2016,tt2005151,2016,114.0,Comedy,7.1,154029,50000000.0,86200000.0,86200000.0,0.724,High Budget(>$25M),86200000.0
War Dogs,WB,43000000.0,43200000.0,2016,tt2005151,2016,114.0,Crime,7.1,154029,50000000.0,86200000.0,86200000.0,0.724,High Budget(>$25M),86200000.0
War Dogs,WB,43000000.0,43200000.0,2016,tt2005151,2016,114.0,Drama,7.1,154029,50000000.0,86200000.0,86200000.0,0.724,High Budget(>$25M),86200000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt1772317,2011,83.0,Comedy,6.8,88,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt1772317,2011,83.0,Drama,6.8,88,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt2495778,2013,86.0,Drama,4.6,118,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt2495778,2013,86.0,Mystery,4.6,118,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt2495778,2013,86.0,Thriller,4.6,118,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt3531824,2016,96.0,Action,6.5,102782,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt3531824,2016,96.0,Adventure,6.5,102782,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt3531824,2016,96.0,Crime,6.5,102782,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt5324464,2015,62.0,Documentary,6.2,6,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Nerve,LGF,38600000.0,46700000.0,2016,tt5324464,2015,62.0,History,6.2,6,20000000.0,85300000.0,85300000.0,3.265,Mid Budget($10M-$25M),85300000.0
Ouija: Origin of Evil,Uni.,35100000.0,46600000.0,2016,tt4361050,2016,99.0,Drama,6.1,47099,9000000.0,81700000.0,81700000.0,8.077777777777778,Low Budget(<$10M),81700000.0
Ouija: Origin of Evil,Uni.,35100000.0,46600000.0,2016,tt4361050,2016,99.0,Horror,6.1,47099,9000000.0,81700000.0,81700000.0,8.077777777777778,Low Budget(<$10M),81700000.0
Ouija: Origin of Evil,Uni.,35100000.0,46600000.0,2016,tt4361050,2016,99.0,Mystery,6.1,47099,9000000.0,81700000.0,81700000.0,8.077777777777778,Low Budget(<$10M),81700000.0
Manchester by the Sea,RAtt.,47700000.0,31300000.0,2016,tt4034228,2016,137.0,Drama,7.8,214557,8500000.0,79000000.0,79000000.0,8.294117647058824,Low Budget(<$10M),79000000.0
The Boss,Uni.,63300000.0,15600000.0,2016,tt2702724,2016,99.0,Comedy,5.4,39096,29000000.0,78900000.0,78900000.0,1.7206896551724138,High Budget(>$25M),78900000.0
